sentence_id,filename,sentence
7256757,Je_déménage_.mp3,Je déménage.
7677312,Tom_s_enfuit_.mp3,Tom s'enfuit.
9764646,À_ce_soir_.mp3,À ce soir.
9549956,Nous_travaillons_vit.mp3,Nous travaillons vite.
11209577,Range_ton_cahier__.mp3,Range ton cahier !
6935836,Tom_est_épuisé_.mp3,Tom est épuisé.
8747514,Laisse_moi_réfléchir.mp3,Laisse-moi réfléchir !
8329842,Tu_es_intelligent_.mp3,Tu es intelligent.
10282761,Pas_celui_là_.mp3,Pas celui-là.
7711185,Vous_le_trouverez_.mp3,Vous le trouverez.
10202218,Tu_m_aimais_.mp3,Tu m'aimais.
10307826,Vous_compliquez_tout.mp3,Vous compliquez tout.
7774865,C_était_délicieux_.mp3,C'était délicieux.
7485452,Sois_fort__.mp3,Sois fort !
6900529,Tom_est_prétentieux_.mp3,Tom est prétentieux.
10202181,On_l_aime_.mp3,On l'aime.
8266033,Conduisez_lentement_.mp3,Conduisez lentement !
7092240,J_ai_aidé_.mp3,J'ai aidé.
9466477,Mélange_les_cartes__.mp3,Mélange les cartes !
11281230,Prenez_votre_crayon_.mp3,Prenez votre crayon !
7578631,Voici_ma_guitare_.mp3,Voici ma guitare.
8364434,Je_te_suis_.mp3,Je te suis.
6900522,Tom_est_somnambule_.mp3,Tom est somnambule.
10202221,Vous_m_aimiez_.mp3,Vous m'aimiez.
10541883,C_était_flagrant_.mp3,C'était flagrant.
7711198,Ils_le_trouveront_.mp3,Ils le trouveront.
6911885,Je_deviens_fou__.mp3,Je deviens fou !
7633907,Venez_ici_.mp3,Venez ici.
11594121,Regardons_ça_plus_pr.mp3,Regardons-ça plus profondément.
11595195,J_aimerais_que_vous_.mp3,J'aimerais que vous ne le fassiez pas.
11596249,Je_suis_allé_au_conc.mp3,Je suis allé au concert avec Tom.
11595330,Que_diriez_vous_d_al.mp3,Que diriez-vous d'aller pêcher ensemble ?
11594101,Si_tu_veux_y_aller__.mp3,"Si tu veux y aller, vas-y. Si tu ne veux pas, ça me convient aussi."
11595168,Tom_pouvait_entendre.mp3,Tom pouvait entendre le bébé pleurer.
11595340,La_balle_rouge_et_la.mp3,La balle rouge et la balle blanche ont le même poids.
11595325,Je_ne_sais_pas_dans_.mp3,Je ne sais pas dans quelle pièce le criminel est entré.
11595347,J_ai_mal_au_menton_.mp3,J'ai mal au menton.
11595148,Tom_ne_s_amuse_pas_.mp3,Tom ne s'amuse pas.
11595320,Tu_devrais_attendre_.mp3,Tu devrais attendre ici.
11594126,Tu_veux_acheter_quel.mp3,Tu veux acheter quel ordinateur ?
11595331,Que_dirais_tu_d_alle.mp3,Que dirais-tu d'aller pêcher ensemble ?
11595321,Vous_devriez_attendr.mp3,Vous devriez attendre ici.
11596233,Je_vais_rester_ici_a.mp3,Je vais rester ici avec toi.
11595380,Je_suis_déjà_en_trai.mp3,Je suis déjà en train de le faire.
11595338,Le_ballon_rouge_est_.mp3,Le ballon rouge est aussi lourd que le ballon blanc.
11594147,Félicitations_pour_t.mp3,Félicitations pour ton mariage.
11595366,Tom_a_remporté_le_ma.mp3,Tom a remporté le marathon.
11596171,Tom_s_est_amélioré_a.mp3,Tom s'est amélioré au tennis.
11596238,Tu_as_de_l_argent_po.mp3,Tu as de l'argent pour le taxi ?
11595337,La_balle_rouge_est_a.mp3,La balle rouge est aussi lourde que la balle blanche.
11595364,La_voiture_de_Tom_es.mp3,La voiture de Tom est bloquée par la neige.
11595319,Si_on_discutait_en_b.mp3,Si on discutait en buvant un café ?
11594124,Je_ne_savais_pas_que.mp3,Je ne savais pas que Tom avait trois enfants.
11583326,Vous_serez_déçue_.mp3,Vous serez déçue.
11596168,Tom_a_donné_une_répo.mp3,Tom a donné une réponse évasive à Mary.
11595191,Tom_parle_généraleme.mp3,Tom parle généralement en français à Mary.
11595200,Je_ne_suis_pas_le_mê.mp3,Je ne suis pas le même mec que j'étais.
11596252,Je_suis_allée_à_un_c.mp3,Je suis allée à un concert avec Tom.
11595322,Je_ne_peux_pas_me_pe.mp3,Je ne peux pas me permettre de perdre plus mon temps que ça.
11594118,Tom_n_a_pas_parlé_à_.mp3,Tom n'a pas parlé à Mary de ses problèmes d'argent.
11595192,J_ai_proposé_d_aider.mp3,J'ai proposé d'aider Tom à faire ça.
11595172,Nous_devons_nous_rap.mp3,Nous devons nous rappeler de qui nous a aidés.
11595177,Tom_a_dit_qu_il_avai.mp3,Tom a dit qu'il avait pu faire tout ce qu'il devait faire.
11594086,Tom_et_moi_avons_pas.mp3,Tom et moi avons passé l'après-midi à jouer aux échecs.
11595193,Tom_n_a_probablement.mp3,Tom n'a probablement pas oublié comment faire ça.
11595349,Ils_sont_descendus_à.mp3,Ils sont descendus à l'arrêt de bus suivant.
11595188,Tom_aime_écrire_des_.mp3,Tom aime écrire des poèmes.
11594087,Tom_et_moi__on_a_jou.mp3,"Tom et moi, on a joué aux échecs tout l'après-midi."
11595318,Si_on_discutait_en_p.mp3,Si on discutait en prenant un café ?
11595170,Combien_de_fois_est_.mp3,Combien de fois est-ce que Tom s'est marié ?
11595162,J_aime_enseigner_aux.mp3,J'aime enseigner aux enfants.
11595198,J_ai_été_sélectionné.mp3,J'ai été sélectionné.
11595163,Je_ne_veux_pas_te_fa.mp3,Je ne veux pas te faire du mal.
11594062,Je_n_ai_pas_triché_à.mp3,Je n'ai pas triché à l'examen.
11596310,Est_ce_que_tu_t_es_d.mp3,Est-ce que tu t'es déjà fait mordre par ton chien ?
11595323,J_ai_beaucoup_de_res.mp3,J'ai beaucoup de respect pour Tom.
11595151,Tom_est_tombé_par_ha.mp3,Tom est tombé par hasard sur Mary au supermarché.
11596251,Je_suis_allé_à_un_co.mp3,Je suis allé à un concert avec Tom.
11594311,Tom__tu_as_le_même_â.mp3,"Tom, tu as le même âge que moi, non ?"
11595333,On_a_déjeuné_avec_To.mp3,On a déjeuné avec Tom hier.
11595329,Tom_a_mis_ses_chauss.mp3,Tom a mis ses chaussettes à l'envers.
11595344,Il_y_a_un_magasin_de.mp3,Il y a un magasin de jouets dans le voisinage.
11596237,Tu_as_déjà_loué_une_.mp3,Tu as déjà loué une voiture ?
11594123,Ce_train_est_en_reta.mp3,Ce train est en retard.
11596318,Est_ce_que_vous_pour.mp3,Est-ce que vous pourriez répéter la question ?
11594312,Tom_a_le_même_âge_qu.mp3,"Tom a le même âge que moi, non ?"
11595144,Tom_a_un_secret_.mp3,Tom a un secret.
11594120,Voyons_en_détail_.mp3,Voyons en détail.
11595194,J_aimerais_que_tu_ne.mp3,J'aimerais que tu ne le fasses pas.
11596295,Tom_ne_sait_pas_enco.mp3,Tom ne sait pas encore.
11594094,Je_n_ai_pas_pu_achet.mp3,"Je n'ai pas pu acheter le manteau rouge, donc j'ai acheté le bleu."
11594104,Je_n_ai_envie_de_par.mp3,Je n'ai envie de parler à personne.
11595174,Nous_devons_nous_sou.mp3,Nous devons nous souvenir de qui nous a aidés.
11594096,Je_donnerai_un_coup_.mp3,Je donnerai un coup de téléphone à Tom ce soir.
11595317,Tom__je_veux_te_mont.mp3,"Tom, je veux te montrer quelque chose."
11594099,Je_m_inquiète_de_la_.mp3,Je m'inquiète de la toux sèche de ma femme.
11595171,Combien_de_fois_est_.mp3,Combien de fois est-ce que Tom a été marié ?
11594122,J_ai_acheté_un_dicti.mp3,J'ai acheté un dictionnaire.
11596172,Tom_est_devenu_souda.mp3,Tom est devenu soudainement malade.
11594065,Ce_cheval_court_vite.mp3,Ce cheval court vite.
11595154,Ne_lâche_pas_la_cord.mp3,Ne lâche pas la corde avant que je dise que c'est bon.
11595369,Tom_a_gagné_le_marat.mp3,Tom a gagné le marathon.
11595383,Toutes_les_maisons_d.mp3,Toutes les maisons de la ville étaient vides.
11594117,Tu_comptes_aller_en_.mp3,Tu comptes aller en Australie l'été prochain aussi ?
11594060,Moi_aussi_j_ai_une_r.mp3,Moi aussi j'ai une relation amoureuse au travail.
11594070,Je_n_avais_jamais_vu.mp3,Je n'avais jamais vu Tom et John se disputer avant.
11595147,Je_suis_la_prochaine.mp3,Je suis la prochaine.
11594310,Tom_et_Mary_ont_de_t.mp3,Tom et Mary ont de très bons rapports.
11595176,On_doit_se_souvenir_.mp3,On doit se souvenir de qui nous a aidés.
11595178,Quelles_sont_les_cho.mp3,Quelles sont les choses que tu préfères ?
11595328,Il_ne_fait_pas_trop_.mp3,Il ne fait pas trop chaud aujourd'hui.
11596246,Tom_a_caché_le_colli.mp3,Tom a caché le collier qu'il a volé.
11595334,Tu_connais_le_mot_de.mp3,Tu connais le mot de passe de Tom ?
11595358,Tom_est_un_enfant_tr.mp3,Tom est un enfant très introverti.
11594095,Je_donnerai_un_coup_.mp3,Je donnerai un coup de fil à Tom ce soir.
11595166,Quelqu_un_s_est_intr.mp3,Quelqu'un s'est introduit dans notre maison.
11595157,Tom_a_rendu_visite_à.mp3,Tom a rendu visite à Mary hier.
11594078,Je_vous_présente_tou.mp3,Je vous présente toutes mes condoléances.
11595149,C_est_une_diffusion_.mp3,C'est une diffusion en direct.
11594116,Tom_est_radin_.mp3,Tom est radin.
11594125,Je_pensais_que_Tom_e.mp3,Je pensais que Tom et Mary avaient plus de 30 ans.
11594076,Veuillez_accepter_me.mp3,Veuillez accepter mes condoléances.
11594059,Si_Tom_vient_me_voir.mp3,"Si Tom vient me voir, dis-lui que je ne suis pas là."
11595373,J_étais_pauvre_.mp3,J'étais pauvre.
11594089,À_vrai_dire__c_est_c.mp3,"À vrai dire, c'est complètement logique."
11595179,Quelles_sont_les_cho.mp3,Quelles sont les choses que vous préférez ?
11594127,Tom_est_un_moniteur_.mp3,Tom est un moniteur de parachutisme.
11596173,Je_veux_donner_un_co.mp3,Je veux donner un coup de téléphone.
11595342,Le_ballon_rouge_et_l.mp3,Le ballon rouge et le ballon blanc ont le même poids.
11594083,Prenez_ce_médicament.mp3,Prenez ce médicament trois fois par jour pour votre rhume.
11595165,Je_n_ai_pas_assez_d_.mp3,Je n'ai pas assez d'argent pour l'acheter.
11595332,On_a_pris_le_déjeune.mp3,On a pris le déjeuner avec Tom hier.
11595150,Merci_pour_tout__Tom.mp3,"Merci pour tout, Tom."
11596247,Ça_s_est_passé_en_20.mp3,Ça s'est passé en 2013.
11595196,J_ai_été_choisi_.mp3,J'ai été choisi.
11595335,Le_mot_de_passe_de_T.mp3,"Le mot de passe de Tom, tu le connais ?"
11594084,Prends_ce_médicament.mp3,Prends ce médicament trois fois par jour pour ton rhume.
11593985,Tu_fais_du_bon_trava.mp3,"Tu fais du bon travail, toi."
11593971,Ça_te_dirait_d_aller.mp3,Ça te dirait d'aller te balader en voiture maintenant ?
11593973,Tom_a_répondu_de_faç.mp3,Tom a répondu de façon ambiguë à Mary.
11594034,Le_résultat_ne_m_int.mp3,Le résultat ne m'intéresse pas du tout.
11594008,Arrête__sérieusement.mp3,"Arrête, sérieusement."
11593980,Je_me_demande_s_il_n.mp3,Je me demande s'il n'y a pas une meilleure façon.
11594051,Je_ne_peux_pas_bouge.mp3,Je ne peux pas bouger les doigts.
11593972,Tom_a_donné_une_répo.mp3,Tom a donné une réponse évasive à Marie.
11593969,Il_ne_boit_pas_une_g.mp3,Il ne boit pas une goutte d'alcool.
11593975,Tom_a_dit_qu_il_avai.mp3,Tom a dit qu'il avait fait ça lundi.
11594040,Allez_y__vous_pouvez.mp3,"Allez-y, vous pouvez regarder autant que vous voulez."
11593994,J_étais_dans_ce_bus_.mp3,J'étais dans ce bus.
11594006,Tom_a_trois_ans_de_p.mp3,Tom a trois ans de plus que Mary.
11593976,Tom_a_dit_qu_il_l_av.mp3,Tom a dit qu'il l'avait fait lundi.
11593977,J_y_suis_déjà_allé_m.mp3,J'y suis déjà allé mais ce n'est pas aussi bien qu'on le dit.
11594027,Tom_a_retrouvé_les_c.mp3,Tom a retrouvé les clés qu'il pensait avoir perdues.
11593965,__Tu_veux_que_j_étei.mp3,"« Tu veux que j'éteigne le PC ? » « Laisse-le allumé, je m'en sers encore. »"
11594042,Je_n_ai_pas_pris_mon.mp3,Je n'ai pas pris mon petit déjeuner.
11593989,Attends____je_suis_d.mp3,Attends... je suis de ton côté.
11593979,Je_compte_étudier_au.mp3,Je compte étudier aux États-Unis l'année prochaine.
11594050,Tom_aime_plus_Mary_q.mp3,Tom aime plus Mary qu'il aime Alice.
11593966,Je_ne_sais_pas_si_je.mp3,Je ne sais pas si je vais pouvoir t'aider.
11594047,Il_est_jeune_dans_sa.mp3,Il est jeune dans sa tête.
11594046,Quand_on_achète_une_.mp3,"Quand on achète une machine à laver, il faut avant tout mesurer l'endroit où elle sera installée."
11594057,Le_Premier_ministre_.mp3,Le Premier ministre a stipulé qu’il n’instaurerait pas de nouveaux impôts sans l’accord du peuple.
11594015,Je_suis_dans_le_même.mp3,Je suis dans le même état d'esprit.
11594035,Je_ne_suis_pas_du_to.mp3,Je ne suis pas du tout intéressé par le résultat.
11594029,Est_ce_que_ça_vous_p.mp3,Est-ce que ça vous pose un problème si je suis en retard ?
11594022,Ça_fait_combien_de_t.mp3,Ça fait combien de temps que tu as divorcé de Tom ?
11593992,Est_ce_que_tu_manges.mp3,Est-ce que tu manges souvent à l'extérieur ?
11594056,Les_élèves_ont_monté.mp3,Les élèves ont monté un projet qui consiste à donner un bouquet de fleurs aux élèves plus âges qui les ont aidés.
11594048,Pourquoi___Il_n_est_.mp3,Pourquoi ? Il n'est pas ici.
11594043,J_ai_sauté_le_petit_.mp3,J'ai sauté le petit déjeuner.
11593984,Tourne_la_poignée_da.mp3,Tourne la poignée dans le sens des aiguilles d'une montre.
11593990,Attendez____je_suis_.mp3,Attendez... je suis de votre côté.
11594041,Tom__tu_n_as_pas_bie.mp3,"Tom, tu n'as pas bien traduit ici."
11593993,Est_ce_que_tu_manges.mp3,Est-ce que tu manges souvent hors de chez-toi ?
11593974,Où_est_passée_la_phr.mp3,Où est passée la phrase en anglais que j'ai écrite tout à l'heure ?
11594045,Cela_fait_quatre_ans.mp3,Cela fait quatre ans que nous ne nous sommes pas vus.
11594026,Tom_a_retrouvé_la_cl.mp3,Tom a retrouvé la clé qu'il pensait avoir perdue.
11594024,Ça_fait_combien_de_t.mp3,Ça fait combien de temps que Tom et toi êtes divorcés ?
11594010,On_dirait_un_harcele.mp3,On dirait un harceleur.
11594011,Il_ne_faut_pas_l_app.mp3,Il ne faut pas l'approcher.
11594055,Le_sol_est_encore_mo.mp3,Le sol est encore mouillé. Le match va sûrement être annulé.
11594028,Est_ce_que_cela_vous.mp3,Est-ce que cela vous dérange si j'arrive en retard ?
11593964,Je_ne_sais_pas_pourq.mp3,Je ne sais pas pourquoi j'ai mal au ventre.
11594019,Des_soldats_sont_pos.mp3,Des soldats sont postés jour et nuit.
11594033,Je_ne_m_intéresse_pa.mp3,Je ne m'intéresse pas du tout au résultat.
11594039,Allez_y__vous_pouvez.mp3,"Allez-y, vous pouvez jeter un œil librement."
11594049,La_réunion_commencer.mp3,La réunion commencera à 16 heures précises.
11594037,Mais_alors__qui_pren.mp3,"Mais alors, qui prendra soin des enfants ?"
11594023,Cela_fait_combien_de.mp3,Cela fait combien de temps que vous avez divorcé de Tom ?
11594036,Tom___Il_s_est_fait_.mp3,Tom ? Il s'est fait arrêter dans la ville d'à côté.
11593991,Est_ce_que_tu_manges.mp3,Est-ce que tu manges souvent dehors ?
11593995,J_ai_l_impression_qu.mp3,J'ai l'impression qu'ils vont avoir le mal de mer.
11593987,Non_mais__je_suis_de.mp3,"Non mais, je suis de ton côté."
11594044,C_est_plus_rapide_de.mp3,C'est plus rapide de le faire de cette façon.
11594012,Ce_n_est_pas_quelqu_.mp3,Ce n'est pas quelqu'un de fréquentable.
11594020,On_ressent_la_même_c.mp3,On ressent la même chose.
11594025,Cela_fait_combien_de.mp3,Cela fait combien de temps que Tom et vous êtes divorcés ?
11593988,Euh__je_suis_de_votr.mp3,"Euh, je suis de votre côté."
11594038,Mais_alors__qui_s_oc.mp3,"Mais alors, qui s'occupera des enfants ?"
11594030,J_ai_tout_le_temps_f.mp3,J'ai tout le temps faim.
11594021,Mon_cœur_s_est_mis_à.mp3,Mon cœur s'est mis à battre fort.
11593970,Que_diriez_vous_de_f.mp3,Que diriez-vous de faire une balade en voiture maintenant ?
11594017,Tom_s_est_enfui_en_c.mp3,Tom s'est enfui en courant quand il m'a vu.
11594007,Tom_a_trois_ans_de_m.mp3,Tom a trois ans de moins que Mary.
11593978,Un_homme_de_grande_t.mp3,Un homme de grande taille est parti de là-bas à toute vitesse.
181128,Pourquoi_as_tu_fait_.mp3,Pourquoi as-tu fait cela ?
1407068,Allez_vous_en__.mp3,Allez-vous-en !
1271062,Va_t_en__.mp3,Va-t’en !
333269,Ma_télévision_tomba_.mp3,"Ma télévision tomba en panne, donc je dus l’emmener réparer."
745606,Qu_est_ce_qu_il_espè.mp3,Qu’est-ce qu’il espère ?
744203,Qui_a_cassé_la_tasse.mp3,Qui a cassé la tasse ?
1079464,Est_il_allé_là__.mp3,Est-il allé là ?
1156512,Tu_es_malade__.mp3,Tu es malade !
1156517,Vous_êtes_malade__.mp3,Vous êtes malade !
727338,Est_il_arrivé_quelqu.mp3,Est-il arrivé quelque chose ?
1153889,Tom_n_est_il_pas_all.mp3,Tom n’est-il pas allé chez Marie ?
5281900,C_est_combien__.mp3,C’est combien ?
236597,C_est_intéressant__n.mp3,"C’est intéressant, non ?"
333512,C_est_dangereux_de_s.mp3,C’est dangereux de sauter pour monter à bord d’un train en marche.
801117,As_tu_pris_un_bain__.mp3,As-tu pris un bain ?
3270890,Que_puis_je_faire_po.mp3,Que puis-je faire pour vous ?
3800307,Vous_êtes_tous_prêts.mp3,Vous êtes tous prêts ?
3968089,Je_suis_épouvantable.mp3,Je suis épouvantable en maths.
8878201,J_suis_pas_satisfait.mp3,J'suis pas satisfait.
2051767,Je_meurs_.mp3,Je meurs.
1803394,Appelez_moi__.mp3,Appelez-moi !
5391222,On_ne_sait_même_pas_.mp3,On ne sait même pas si c'est vrai.
332527,__Ces_voitures_sont_.mp3,"« Ces voitures sont à vous ? » « Oui, ce sont les miennes. »"
11131,Un_coca__s_il_vous_p.mp3,"Un coca, s'il vous plaît."
134844,Père_dit_toujours___.mp3,Père dit toujours : « Fais de ton mieux. »
333712,__Où_es_tu_allé_____.mp3,« Où es-tu allé ? » « Je suis allé à la gare saluer le départ d’un ami. »
340073,__Peux_tu_me_passer_.mp3,« Peux-tu me passer le sucre ? » « Le voilà. »
373423,Tu_ne_peux_pas_dire_.mp3,Tu ne peux pas dire « Non ».
1996169,Viens__.mp3,Viens !
2077418,Venez__.mp3,Venez !
4437979,Maintenant_laissez_n.mp3,Maintenant laissez-nous.
8010593,Nous_devons_manger_.mp3,Nous devons manger.
7862429,Nous_leur_avons_parl.mp3,Nous leur avons parlé hier.
7839045,Il_n_y_avait_pas_de_.mp3,Il n'y avait pas de journaux.
7830539,Je_sais_que_vous_ête.mp3,Je sais que vous êtes intelligentes.
7327061,Pourquoi_est_ce_que_.mp3,Pourquoi est-ce que vous n'utilisez pas un marteau ?
7079935,Tu_as_été_inutile_.mp3,Tu as été inutile.
6914931,J_aime_l_atmosphère_.mp3,J'aime l'atmosphère de ce restaurant.
6841244,Nous_avons_foi_en_vo.mp3,Nous avons foi en vous.
6668616,C_était_plus_facile_.mp3,C'était plus facile que je le pensais.
6556207,Nous_ne_t_avons_pas_.mp3,Nous ne t'avons pas entendu entrer.
6443889,N_avez_vous_pas_peur.mp3,N'avez-vous pas peur des chiens ?
6400146,Je_n_ai_jamais_regre.mp3,Je n'ai jamais regretté avoir fait cela.
6380812,Ce_manteau_te_va_par.mp3,Ce manteau te va parfaitement.
6285955,Nous_avons_un_long_v.mp3,Nous avons un long voyage devant nous.
6191387,Nous_interviendrons_.mp3,Nous interviendrons.
6153813,Je_ne_savais_pas_que.mp3,Je ne savais pas que tu étais si fatigué.
5955766,Nous_en_parlons_cons.mp3,Nous en parlons constamment.
5662082,Nous_n_attendrons_qu.mp3,Nous n'attendrons que trois heures de plus.
5599852,Je_ne_peux_pas_le_di.mp3,Je ne peux pas le dire à ma famille.
5591340,C_était_à_nous_.mp3,C'était à nous.
5552408,Je_n_ai_pas_de_nom_.mp3,Je n'ai pas de nom.
5487993,Je_ne_suis_pas_payé_.mp3,Je ne suis pas payé pour faire cela.
5405887,Avez_vous_déjà_été_t.mp3,Avez-vous déjà été trahis par une amie ?
5372001,Vous_ne_pouvez_pas_p.mp3,Vous ne pouvez pas partir.
5370554,La_fonction_exponent.mp3,La fonction exponentielle est strictement croissante.
5291286,Je_n_ai_pas_pu_m_éch.mp3,Je n'ai pas pu m'échapper.
4862680,Ça_ne_te_réussit_pas.mp3,Ça ne te réussit pas.
4856915,Il_n_en_vaut_pas_la_.mp3,Il n'en vaut pas la peine.
4779644,Nous_vous_avons_attr.mp3,Nous vous avons attrapé.
4692221,Je_voulais_venir_.mp3,Je voulais venir.
4270022,Arrête_de_te_comport.mp3,Arrête de te comporter comme un taré !
4236626,Je_n_ai_jamais_dit_q.mp3,Je n'ai jamais dit que je ne serais pas heureux.
4196752,Je_connais_le_remède.mp3,Je connais le remède à ce qui vous fait souffrir.
4185827,Je_me_sens_drôle__au.mp3,"Je me sens drôle, aujourd'hui."
3704358,La_mort_ressemble_au.mp3,La mort ressemble au sommeil.
3655635,Les_murs_étaient_pei.mp3,Les murs étaient peints de couleur ocre.
3653021,Vous_en_savez_assez_.mp3,Vous en savez assez.
3590691,Le_cargo_spatial_exp.mp3,Le cargo spatial explosa quelques secondes après le lancement.
3570707,Voulez_vous_vraiment.mp3,Voulez-vous vraiment vivre ce genre de vie ?
3516607,Venez_vous_joindre_à.mp3,Venez vous joindre à nous !
3494205,Je_confonds_souvent_.mp3,Je confonds souvent les voyelles espagnoles.
3432569,Je_vous_serais_recon.mp3,Je vous serais reconnaissant si vous restiez jusqu'à demain.
3430464,Les_plages_sont_moin.mp3,Les plages sont moins encombrées en septembre.
3412200,Je_vous_ai_déjà_sauv.mp3,Je vous ai déjà sauvé la vie deux fois.
3326846,Quel_est_le_salaire_.mp3,Quel est le salaire minimum en Islande ?
3229802,Puis_je_en_avoir_un_.mp3,Puis-je en avoir un également ?
2565670,J_espère_que_vous_êt.mp3,J'espère que vous êtes bien reposé.
2504314,J_ignore_le_chemin_.mp3,J'ignore le chemin.
2470585,Je_veux_te_voir_cet_.mp3,Je veux te voir cet après-midi dans mon bureau.
2426445,Je_suppose_que_je_ne.mp3,Je suppose que je ne refuserais pas des conseils.
2417328,Et_si_elle_dit_non__.mp3,Et si elle dit non ?
2416857,J_ai_ressenti_exacte.mp3,J'ai ressenti exactement la même chose.
2407024,Je_suppose_que_vous_.mp3,Je suppose que vous avez déjà fait vos valises et que vous êtes prêt à partir.
2398121,Je_pense_que_la_vie_.mp3,Je pense que la vie est ce que vous en faites.
2390703,Je_l_ai_mise_quelque.mp3,Je l'ai mise quelque part ici.
2383880,J_apprécie_ce_que_vo.mp3,J'apprécie ce que vous avez fait.
2375456,Je_savais_qu_elles_é.mp3,Je savais qu'elles étaient vos amies.
2334351,Je_déteste_dire_cela.mp3,Je déteste dire cela mais je pense qu'elle a raison.
2315922,Pourquoi_faut_il_dir.mp3,Pourquoi faut-il dire qu'on est honnête ?
2291668,J_admire_ta_persévér.mp3,J'admire ta persévérance et ta détermination.
2286612,Ne_touchez_à_rien_sa.mp3,Ne touchez à rien sans demander !
2222340,Les_filles_ont_glous.mp3,Les filles ont gloussé.
2218655,Elle_semblait_l_appr.mp3,Elle semblait l'apprécier.
2168617,Je_pourrais_payer_en.mp3,Je pourrais payer en cas d'extrême besoin.
2163523,Que_vous_êtes_lourde.mp3,Que vous êtes lourde !
2097421,Tout_le_monde_a_peur.mp3,Tout le monde a peur.
2054922,Je_veux_vraiment_te_.mp3,Je veux vraiment te voir.
2041145,Êtes_vous_encore_en_.mp3,Êtes-vous encore en colère après moi ?
2026669,Je_te_dirai_tout_ce_.mp3,Je te dirai tout ce que tu veux savoir.
1991324,Je_pense_que_tu_as_r.mp3,Je pense que tu as raison.
1939110,Personne_ne_se_souci.mp3,Personne ne se soucie plus de ça.
1927380,Elle_est_occupée_à_l.mp3,"Elle est occupée à l'heure qu'il est, donc elle ne peut pas te parler."
1850181,Ne_vous_fiez_pas_à_c.mp3,Ne vous fiez pas à ce qu'il dit !
1849839,Es_tu_avec_quelqu_un.mp3,Es-tu avec quelqu'un ?
1848630,J_aime_travailler_av.mp3,J'aime travailler avec toi.
1844510,Quand_as_tu_remarqué.mp3,Quand as-tu remarqué ça ?
1840152,Tu_ne_m_as_toujours_.mp3,Tu ne m'as toujours pas dit qui il est.
1783984,Je_pense_que_vous_êt.mp3,Je pense que vous êtes jaloux.
1717005,Ma_cuisine_n_égale_p.mp3,Ma cuisine n'égale pas celle de ma mère.
1680346,Et_nous_avons_démoli.mp3,Et nous avons démoli en un instant ce qui nous avait pris des années à construire.
1635811,Pouvez_vous_le_croir.mp3,Pouvez-vous le croire ?
1557965,Quelle_pointure_fait.mp3,Quelle pointure faites-vous ?
1517454,On_est_pourris_gâtés.mp3,On est pourris gâtés !
1482888,Quoi_que_vous_désiri.mp3,"Quoi que vous désiriez dans la vie, les objectifs, l'ambition et les activités des autres constituent des obstacles essentiels le long de votre chemin."
1473633,Comment_l_écrit_on__.mp3,Comment l'écrit-on ?
1460568,Elle_n_a_pas_voulu_v.mp3,Elle n'a pas voulu vendre le livre.
1453734,Faites_le_calcul_.mp3,Faites le calcul.
1450905,Que_ces_escaliers_so.mp3,Que ces escaliers sont étroits !
1393051,Elle_lui_a_écrit_une.mp3,Elle lui a écrit une longue lettre mais il ne l'a pas lue.
1367525,Elle_aimerait_qu_il_.mp3,Elle aimerait qu'il parte immédiatement.
1349937,Il_est_arrivé_après_.mp3,Il est arrivé après que la cloche a sonné.
1328987,Pourquoi_êtes_vous_v.mp3,Pourquoi êtes-vous venues tôt ?
1293454,La_tempête_a_provoqu.mp3,La tempête a provoqué une panne d'électricité.
1288915,Je_ne_l_ai_fait_que_.mp3,Je ne l'ai fait que pour te satisfaire.
1281024,Tu_ne_peux_pas_juste.mp3,Tu ne peux pas juste venir ici et commencer à donner des ordres aux gens alentour.
1259526,Si_tu_es_fort__je_su.mp3,"Si tu es fort, je suis fort."
1221493,Personne_ne_dit_quoi.mp3,Personne ne dit quoi que ce soit de bien à propos de ce politicien.
1201319,Nous_ne_sommes_pas_o.mp3,Nous ne sommes pas obligés de prendre part à la réunion.
1198567,J_ai_touché_un_sujet.mp3,J'ai touché un sujet dont je n'ai jamais voulu parler.
1189383,Les_toilettes_dans_c.mp3,Les toilettes dans cet hôtel sont de toute première classe !
1181604,Que_voit_il__.mp3,Que voit-il ?
1134345,Je_m_en_cogne_.mp3,Je m'en cogne.
1130175,Ce_que_vous_avez_dit.mp3,"Ce que vous avez dit est vrai, en un sens, mais ça l'a mise en colère."
1099604,Votre_chien_vous_a_t.mp3,Votre chien vous a-t-il jamais mordue ?
1076789,Il_y_a_comme_un_air_.mp3,"Il y a comme un air de rentrée des classes, tu ne trouves pas ?"
1073660,Ouvrez_le_livre_à_la.mp3,Ouvrez le livre à la page neuf.
1046660,En_quel_honneur_vous.mp3,En quel honneur vous êtes-vous mise sur votre trente-et-un ?
1036508,Tu_dois_te_tenir_à_l.mp3,Tu dois te tenir à l'écart de cette bande.
1021671,Faites_moi_savoir_le.mp3,Faites-moi savoir les jours pendant lesquels vous pourrez venir.
1016424,L_actrice_flirtait_a.mp3,L'actrice flirtait avec le metteur en scène.
1000764,Elle_avait_justement.mp3,Elle avait justement ce jour-là de libre.
986506,Pourquoi_ne_portes_t.mp3,Pourquoi ne portes-tu pas de lentilles de contact ?
